10-08 14:57:30 ,1178439329 ,3168 ,1171 ,2319
10-08 14:57:30 ,1178439329 ,3158 ,1191 ,2315
10-08 14:57:30 ,1178439355 ,3158 ,1202 ,2303
10-08 14:57:30 ,1178439355 ,3154 ,1200 ,2303
10-08 14:57:30 ,1178439356 ,3161 ,1189 ,2274
10-08 14:57:30 ,1178439356 ,3161 ,1207 ,2279
10-08 14:57:30 ,1178439407 ,3162 ,1188 ,2279
10-08 14:57:30 ,1178439407 ,3158 ,1204 ,2282
10-08 14:57:30 ,1178439409 ,3168 ,1178 ,2282
10-08 14:57:30 ,1178439409 ,3169 ,1203 ,2269
10-08 14:57:30 ,1178439409 ,3166 ,1194 ,2299
10-08 14:57:30 ,1178439410 ,3169 ,1208 ,2309
10-08 14:57:30 ,1178439453 ,3164 ,1208 ,2321
10-08 14:57:30 ,1178439453 ,3164 ,1202 ,2320
10-08 14:57:30 ,1178439454 ,3157 ,1191 ,2305
10-08 14:57:30 ,1178439454 ,3154 ,1168 ,2303
10-08 14:57:30 ,1178439488 ,3150 ,1187 ,2290
10-08 14:57:30 ,1178439488 ,3158 ,1171 ,2307
10-08 14:57:30 ,1178439489 ,3158 ,1192 ,2285
10-08 14:57:30 ,1178439489 ,3160 ,1182 ,2311
10-08 14:57:30 ,1178439521 ,3161 ,1217 ,2295
10-08 14:57:30 ,1178439521 ,3165 ,1220 ,2306
10-08 14:57:31 ,1178439554 ,3172 ,1224 ,2283
10-08 14:57:31 ,1178439554 ,3175 ,1197 ,2261
10-08 14:57:31 ,1178439555 ,3183 ,1179 ,2254
10-08 14:57:31 ,1178439555 ,3172 ,1184 ,2247
10-08 14:57:31 ,1178439589 ,3167 ,1176 ,2277
10-08 14:57:31 ,1178439589 ,3160 ,1195 ,2297
10-08 14:57:31 ,1178439590 ,3162 ,1193 ,2335
10-08 14:57:31 ,1178439590 ,3157 ,1215 ,2323
10-08 14:57:31 ,1178439591 ,3154 ,1199 ,2332
10-08 14:57:31 ,1178439591 ,3152 ,1202 ,2303
10-08 14:57:31 ,1178439630 ,3161 ,1176 ,2303
10-08 14:57:31 ,1178439630 ,3171 ,1186 ,2284
10-08 14:57:31 ,1178439670 ,3171 ,1183 ,2276
10-08 14:57:31 ,1178439670 ,3173 ,1191 ,2272
10-08 14:57:31 ,1178439703 ,3164 ,1196 ,2258
10-08 14:57:31 ,1178439703 ,3176 ,1193 ,2279
10-08 14:57:31 ,1178439704 ,3177 ,1221 ,2260
10-08 14:57:31 ,1178439704 ,3174 ,1206 ,2278
10-08 14:57:31 ,1178439705 ,3163 ,1213 ,2275
